#title = mean sea level anomaly Indian Ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.23 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2009.6010,,,18.40000,
2009.6146,,24.63000,,
2009.6280,,,22.76000,
2009.6417,,18.46000,,
2009.6553,,,19.62000,
2009.6689,,21.18000,,
2009.6823,,,23.59000,
2009.6946,,28.37000,,
2009.7095,,,28.60000,
2009.7360,,-3.16000,,
2009.7368,,,18.81000,
2009.7503,,28.63000,,
2009.7637,,,34.78000,
2009.7775,,40.81000,,
2009.7910,,,33.23000,
2009.8046,,30.64000,,
2009.8182,,,36.81000,
2009.8318,,44.85000,,
2009.8453,,,43.07000,
2009.8590,,45.79000,,
2009.8724,,,34.83000,
2009.8862,,35.70000,,
2009.8996,,,21.00000,
2009.9132,,13.13000,,
2009.9267,,,11.22000,
2009.9405,,15.30000,,
2009.9540,,,31.97000,
2009.9677,,35.67000,,
2009.9811,,,41.69000,
2009.9948,,34.97000,,
2010.0083,,,26.86000,
2010.0218,,26.53000,,
2010.0353,,,21.61000,
2010.0491,,19.56000,,
2010.0624,,,21.06000,
2010.0762,,23.71000,,
2010.0896,,,26.51000,
2010.1032,,29.50000,,
2010.1168,,,40.50000,
2010.1304,,38.03000,,
2010.1440,,,44.56000,
2010.1576,,45.75000,,
2010.1711,,,54.53000,
2010.1847,,49.58000,,
2010.1981,,,34.22000,
2010.2119,,27.23000,,
2010.2254,,,29.58000,
2010.2390,,31.43000,,
2010.2525,,,35.82000,
2010.2656,,31.89000,,
2010.2797,,,36.43000,
2010.2935,,37.94000,,
2010.3068,,,31.11000,
2010.3204,,27.25000,,
2010.3339,,,34.82000,
2010.3476,,42.84000,,
2010.3610,,,43.14000,
2010.3748,,41.17000,,
2010.3882,,,44.21000,
2010.4018,,35.71000,,
2010.4152,,,38.94000,
2010.4282,,40.08000,,
2010.4425,,,50.69000,
2010.4561,,46.37000,,
2010.4696,,,50.06000,
2010.4832,,54.68000,,
