#title = mean sea level anomaly global ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 2.96 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2004.4429,,12.50000,,
2004.4702,,11.04000,,
2004.4728,19.00000,,,
2004.4971,13.61000,,,
2004.4973,,15.00000,,
2004.5226,9.45000,,,
2004.5244,,14.25000,,
2004.5497,7.44000,,,
2004.5516,,12.28000,,
2004.5771,8.12000,,,
2004.5787,,9.49000,,
2004.6060,,10.81000,,
2004.6063,15.55000,,,
2004.6330,,13.32000,,
2004.6331,16.93000,,,
2004.6601,,12.76000,,
2004.6602,13.43000,,,
2004.6870,8.00000,,,
2004.6873,,14.21000,,
2004.7143,11.30000,,,
2004.7145,,16.87000,,
2004.7416,,12.23000,,
2004.7417,7.27000,,,
2004.7686,17.20000,,,
2004.7687,,13.65000,,
2004.7959,,14.60000,,
2004.7960,15.03000,,,
2004.8231,10.10000,,,
2004.8232,,13.00000,,
2004.8502,8.38000,13.47000,,
2004.8773,9.14000,,,
2004.8774,,13.69000,,
2004.9044,,8.41000,,
2004.9045,9.10000,,,
2004.9317,,11.99000,,
2004.9318,16.78000,,,
2004.9541,14.52000,,,
2004.9590,,13.24000,,
2004.9859,12.65000,,,
2004.9860,,19.47000,,
2005.0129,2.14000,,,
2005.0131,,14.72000,,
2005.0401,5.69000,,,
2005.0402,,14.20000,,
2005.0675,12.33000,16.46000,,
2005.0945,18.34000,15.65000,,
2005.1217,15.23000,16.47000,,
2005.1488,7.93000,,,
2005.1491,,16.20000,,
2005.1759,11.10000,19.66000,,
2005.2031,,18.09000,,
2005.2033,9.90000,,,
2005.2301,,12.92000,,
2005.2303,10.07000,,,
2005.2574,13.19000,13.58000,,
2005.2844,,18.51000,,
2005.2847,16.88000,,,
2005.3106,7.15000,,,
2005.3117,,15.73000,,
2005.3389,,16.94000,,
2005.3394,8.53000,,,
2005.3659,12.22000,,,
2005.3660,,16.84000,,
2005.3932,16.61000,,,
2005.3933,,15.90000,,
2005.4200,13.51000,,,
2005.4203,,16.29000,,
2005.4474,12.96000,17.47000,,
2005.4745,8.39000,,,
2005.4746,,17.68000,,
2005.5017,6.23000,16.81000,,
2005.5289,,19.12000,,
2005.5291,11.06000,,,
2005.5560,,15.31000,,
2005.5561,14.38000,,,
2005.5831,17.62000,,,
2005.5833,,16.98000,,
2005.6102,15.72000,,,
2005.6103,,14.79000,,
2005.6376,,15.57000,,
2005.6377,9.84000,,,
2005.6646,,17.31000,,
2005.6647,8.15000,,,
2005.6917,12.93000,,,
2005.6918,,18.08000,,
2005.7137,,17.51000,,
2005.7190,17.67000,,,
2005.7462,16.10000,,,
2005.7511,,17.19000,,
2005.7656,16.08000,,,
2005.7734,,17.93000,,
2005.8004,,16.64000,,
2005.8275,,17.00000,,
2005.8547,,20.03000,,
2005.8818,,19.50000,,
2005.9091,,18.08000,,
2005.9362,,19.09000,,
2005.9633,,20.05000,,
2005.9906,,20.50000,,
2006.0176,,18.84000,,
2006.0447,,14.40000,,
2006.0719,,17.14000,,
2006.0991,,17.90000,,
2006.1262,,16.89000,,
2006.1535,,16.99000,,
2006.1804,,17.92000,,
2006.2076,,13.63000,,
2006.2347,,17.35000,,
2006.2619,,16.40000,,
2006.2890,,16.13000,,
2006.3163,,16.05000,,
2006.3433,,16.36000,,
2006.3705,,19.75000,,
2006.3975,,19.81000,,
2006.4248,,19.38000,,
2006.4519,,18.83000,,
2006.4791,,18.12000,,
2006.5064,,19.61000,,
2006.5334,,19.29000,,
2006.5605,,18.54000,,
2006.5877,,16.88000,,
2006.6148,,14.27000,,
2006.6420,,17.43000,,
2006.6691,,19.97000,,
2006.6963,,19.75000,,
2006.7235,,20.57000,,
2006.7507,,19.50000,,
2006.7777,,20.73000,,
2006.8049,,19.99000,,
2006.8244,,19.50000,,
2006.8894,,17.92000,,
2006.9135,,16.95000,,
2006.9403,,21.47000,,
2006.9679,,20.18000,,
2006.9949,,19.12000,,
2007.0220,,16.45000,,
2007.0492,,15.00000,,
2007.0765,,18.11000,,
2007.1035,,17.04000,,
2007.1303,,16.59000,,
2007.1578,,18.47000,,
2007.1849,,16.78000,,
2007.2121,,18.27000,,
2007.2392,,18.78000,,
2007.2660,,21.52000,,
2007.2935,,21.45000,,
2007.3207,,20.57000,,
2007.3479,,14.88000,,
2007.3750,,19.87000,,
2007.4022,,21.11000,,
2007.4292,,18.96000,,
2007.4564,,15.59000,,
2007.4836,,15.55000,,
2007.5107,,16.41000,,
2007.5378,,15.25000,,
2007.5650,,14.66000,,
2007.5921,,16.38000,,
2007.6193,,19.53000,,
2007.6466,,16.89000,,
2007.6736,,15.13000,,
2007.7007,,15.33000,,
2007.7279,,20.58000,,
2007.7550,,19.76000,,
2007.7822,,17.94000,,
2007.8093,,17.85000,,
2007.8365,,15.54000,,
2007.8637,,19.08000,,
2007.8908,,23.76000,,
2007.9180,,22.92000,,
2007.9451,,20.89000,,
2007.9723,,15.99000,,
2007.9995,,17.95000,,
2008.0266,,19.17000,,
2008.0537,,22.49000,,
2008.0808,,22.17000,,
2008.1080,,19.98000,,
2008.1351,,21.30000,,
2008.1623,,18.35000,,
2008.1894,,21.54000,,
2008.2166,,22.01000,,
2008.2437,,21.10000,,
2008.2709,,19.65000,,
2008.2981,,20.97000,,
2008.3253,,20.79000,,
2008.3456,,19.97000,,
2008.3795,,25.38000,,
2008.4066,,25.31000,,
2008.4338,,23.04000,,
2008.4609,,21.75000,,
2008.4881,,23.48000,,
2008.5152,,24.50000,,
2008.5423,,24.30000,,
2008.5425,,,22.45000,
2008.5695,,22.28000,21.62000,
2008.5922,,21.28000,,
2008.5968,,,19.61000,
2008.6238,,,22.11000,
2008.6507,,,20.68000,
2008.6509,,18.45000,,
2008.6781,,,20.57000,
2008.6782,,20.99000,,
2008.7052,,19.41000,19.50000,
2008.7324,,20.79000,21.15000,
2008.7595,,22.62000,21.56000,
2008.7867,,21.55000,22.20000,
2008.8138,,23.73000,22.77000,
2008.8410,,,21.18000,
2008.8411,,21.57000,,
2008.8681,,24.57000,23.50000,
2008.8953,,24.00000,22.39000,
2008.9224,,,26.98000,
2008.9225,,27.40000,,
2008.9496,,22.50000,22.51000,
2008.9768,,,21.09000,
2008.9769,,20.72000,,
2009.0039,,22.96000,22.86000,
2009.0310,,23.87000,,
2009.0316,,,23.48000,
2009.0582,,23.38000,22.94000,
2009.0853,,,22.29000,
2009.1124,,,19.98000,
2009.1267,,20.50000,,
2009.1396,,,21.94000,
2009.1531,,23.68000,,
2009.1667,,,23.19000,
2009.1803,,27.02000,,
2009.1939,,,24.14000,
2009.2074,,27.63000,,
2009.2210,,,24.74000,
2009.2346,,27.15000,,
2009.2482,,,24.81000,
2009.2618,,26.10000,,
2009.2753,,,24.18000,
2009.2889,,23.73000,,
2009.3025,,,24.94000,
2009.3160,,25.95000,,
2009.3296,,,25.10000,
2009.3432,,27.96000,,
2009.3567,,,24.62000,
2009.3703,,24.15000,,
2009.3839,,,23.78000,
2009.3975,,24.31000,,
2009.4107,,,23.34000,
2009.4246,,23.98000,,
2009.4382,,,25.35000,
2009.4518,,27.83000,,
2009.4653,,,25.97000,
2009.4789,,25.02000,,
2009.4925,,,24.17000,
2009.5061,,24.82000,,
2009.5197,,,22.24000,
2009.5332,,24.79000,,
2009.5468,,,23.68000,
2009.5604,,27.94000,,
2009.5740,,,27.22000,
2009.5875,,27.19000,,
2009.6011,,,23.99000,
2009.6147,,25.27000,,
2009.6283,,,24.97000,
2009.6418,,24.54000,,
2009.6554,,,25.13000,
2009.6690,,26.68000,,
2009.6826,,,25.75000,
2009.6947,,29.43000,,
2009.7097,,,28.61000,
2009.7360,,23.95000,,
2009.7369,,,27.90000,
2009.7504,,29.51000,,
2009.7640,,,27.16000,
2009.7776,,28.23000,,
2009.7911,,,28.25000,
2009.8047,,27.49000,,
2009.8184,,,28.68000,
2009.8319,,30.01000,,
2009.8455,,,28.35000,
2009.8590,,26.50000,,
2009.8726,,,24.92000,
2009.8862,,27.22000,,
2009.8998,,,27.54000,
2009.9133,,28.04000,,
2009.9269,,,26.66000,
2009.9405,,27.58000,,
2009.9540,,,24.80000,
2009.9676,,28.26000,,
2009.9812,,,29.58000,
2009.9948,,28.11000,,
2010.0084,,,26.45000,
2010.0219,,29.44000,,
2010.0355,,,25.93000,
2010.0491,,26.59000,,
2010.0626,,,24.99000,
2010.0762,,22.60000,,
2010.0898,,,21.31000,
2010.1033,,24.64000,,
2010.1170,,,25.49000,
2010.1305,,28.69000,,
2010.1441,,,27.82000,
2010.1576,,30.97000,,
2010.1712,,,31.45000,
2010.1850,,30.39000,,
2010.1983,,,25.19000,
2010.2120,,26.17000,,
2010.2255,,,25.79000,
2010.2390,,26.37000,,
2010.2527,,,25.56000,
2010.2655,,26.02000,,
2010.2799,,,28.32000,
2010.2935,,31.45000,,
2010.3069,,,28.58000,
2010.3205,,28.87000,,
2010.3341,,,25.84000,
2010.3477,,27.58000,,
2010.3612,,,26.05000,
2010.3748,,28.97000,,
2010.3884,,,30.30000,
2010.4019,,27.31000,,
2010.4155,,,30.24000,
2010.4277,,28.27000,,
2010.4427,,,30.32000,
