#title = mean sea level anomaly Caribbean Sea (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.07 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2009.6694,,-7.75000,,
2009.6837,,,-12.75000,
2009.6944,,-3.25000,,
2009.7107,,,0.90000,
2009.7363,,-30.21000,,
2009.7381,,,-13.89000,
2009.7510,,-14.83000,,
2009.7651,,,-18.49000,
2009.7779,,-6.79000,,
2009.7919,,,-9.01000,
2009.8051,,5.58000,,
2009.8193,,,-4.45000,
2009.8325,,11.22000,,
2009.8461,,,8.98000,
2009.8592,,-3.61000,,
2009.8739,,,9.71000,
2009.8869,,13.13000,,
2009.9008,,,17.72000,
2009.9139,,19.48000,,
2009.9279,,,24.74000,
2009.9410,,30.79000,,
2009.9550,,,29.72000,
2009.9682,,29.67000,,
2009.9826,,,36.07000,
2009.9954,,28.49000,,
2010.0094,,,18.63000,
2010.0223,,5.39000,,
2010.0369,,,0.39000,
2010.0494,,6.28000,,
2010.0636,,,6.36000,
2010.0769,,11.61000,,
2010.0907,,,16.20000,
2010.1041,,1.25000,,
2010.1177,,,17.63000,
2010.1309,,16.83000,,
2010.1450,,,24.99000,
2010.1583,,23.17000,,
2010.1723,,,26.13000,
2010.1853,,27.05000,,
2010.1994,,,31.61000,
2010.2124,,46.63000,,
2010.2266,,,47.04000,
2010.2396,,43.59000,,
2010.2537,,,43.69000,
2010.2659,,54.78000,,
2010.2809,,,40.02000,
2010.2939,,32.67000,,
2010.3080,,,29.71000,
2010.3213,,37.29000,,
2010.3352,,,29.70000,
2010.3482,,35.66000,,
2010.3622,,,30.86000,
